NPP_pft0,NPP_pft1,NPP_pft2,VEGNSTR_pft0_Leaf,VEGNSTR_pft0_Stem,VEGNSTR_pft0_Root,VEGNSTR_pft1_Leaf,VEGNSTR_pft2_Leaf,VEGC_pft0_Leaf,VEGC_pft0_Stem,VEGC_pft0_Root,VEGC_pft1_Leaf,VEGC_pft2_Leaf,SHLWC,DEEPC,MINEC,AVLN,INGPP_pft0,INGPP_pft1,INGPP_pft2
5.264378170797135,88.49418275803328,72.51160313729197,0.1319942571222782,0.3364967256784439,69.52237548828126,1.6864917635917664,2.3948063135147093,5.412193775177002,14.12162971496582,55.991323471069336,97.378328704834,369.4109008789063,3074.5516143798827,17108.04682471156,29050.99057092672,1.1857256405521184,77.08557439893484,168.6932117462158,145.16095294952393
4.346743335295469,92.09553148075938,72.55655690487474,0.123283302038908,0.3175092995166778,59.1391487121582,1.6062519431114195,2.331574320793152,5.017566823959351,12.603096771240237,51.671006774902345,93.25665283203124,359.8190093994141,3125.5398960113525,19390.45815661177,28749.9304745436,1.186201436270494,77.15912511348725,171.83326244354248,145.51742877960206
4.923695178359049,91.06496852263808,67.87250070311129,0.1348255172371864,0.3728276520967483,72.6184585571289,1.6579588055610657,2.308992052078247,5.486434602737427,15.185684108734131,59.60388450622558,95.86701049804688,350.0605499267578,3062.352010345459,16936.14935851693,29090.81426615716,1.181589009187883,78.09829500317574,171.89242115020753,144.63506565093994
4.604579739662586,83.09378557093441,69.8066728202626,0.1264930829405784,0.3258760809898376,62.83095932006836,1.516688299179077,2.199198818206787,5.147714424133301,12.77464256286621,52.81553077697754,88.94753341674804,336.5223693847656,3086.248273468017,16796.773047688603,29000.49485394971,1.1702393201412633,76.9769388973713,155.79027919769288,144.191703414917
4.803993921063375,91.48445646688342,73.11667457576841,0.1279698580503463,0.361757704615593,69.31474685668945,1.6153523445129394,2.367394208908081,5.245277309417725,14.46010684967041,57.02693748474121,93.29205856323242,366.10931396484375,3110.1117069244383,17709.54697582051,28928.53713750847,1.1852503212110606,77.56130113303661,171.61942825317382,145.54046859741212
4.310666263411986,91.54672141000628,74.22545209489763,0.1234425626695156,0.3242910832166671,60.14985580444336,1.6613130688667297,2.310817742347717,5.045652151107788,11.915693473815915,51.170675659179686,97.23927841186524,358.9209320068359,3129.2803455352782,19225.482588484138,28776.22354707733,1.181293542619096,77.05845790952444,171.57281265258788,145.55092506408693
4.968949742149562,90.52161263301969,68.51540282666683,0.1328742817044258,0.3615645885467529,72.86795959472656,1.6883760333061215,2.2355349540710447,5.434057664871216,14.493917846679688,59.85060806274414,97.27889938354492,339.85728149414064,3078.7819007873536,16980.133464321494,29087.413209438346,1.1856460022623652,78.07782130539417,172.11477966308593,144.7495927810669
4.429054197779624,93.74953093864023,70.84717632401734,0.122510589659214,0.324902531504631,59.664953994750974,1.5926636934280396,2.286433482170105,4.997879552841186,12.078107738494872,51.43818817138672,94.37190856933594,350.6481872558594,3122.6072231292724,19229.13861525953,28763.47379798897,1.1885138756071685,77.19091518670321,172.04232273101806,145.245929145813
4.68938853177242,92.54733833670616,69.4893446572125,0.1312959253787994,0.3551015049219131,70.38534469604492,1.6301479816436768,2.3018581867218018,5.364686441421509,13.618890285491943,57.90213394165039,95.86378173828123,351.24609375,3084.183044052124,17382.708859974147,28994.052975034738,1.1825301208766177,77.89517842382193,171.87909832000733,144.90131874084472
4.685614423616789,89.8702771872282,74.75939078703523,0.1294712036848068,0.3350737750530242,68.88479461669922,1.711788773536682,2.304462432861328,5.283220624923706,13.027135753631592,56.84264640808105,98.91122894287108,358.67438049316405,3111.271292877197,17776.448517403005,28914.65848782068,1.1828434306371491,77.51376387327909,171.4417636871338,145.52994136810304
4.674819396168459,90.8643452744931,69.83344047814607,0.1262194260954857,0.3423038065433502,62.05098495483399,1.698703134059906,2.2529033184051515,5.162310409545898,13.848962211608889,55.14104843139648,98.96103286743164,344.36163024902345,3123.50129737854,18246.91251630634,28741.184216237158,1.19191742502735,77.40382469147444,171.8659839630127,144.830415725708
4.211296290979954,84.20183425694704,66.15108530782163,0.1178024888038635,0.2797727078199387,52.84894371032715,1.4456212401390076,2.217620873451233,4.81028790473938,11.804011726379397,45.73489494323731,84.57915420532227,334.1293884277344,3038.124691009521,17884.32648004815,28801.3931823254,1.157390566894901,76.55636448264121,155.97352657318115,143.88817348480225
4.524259463502676,90.36079725287854,73.21136203221977,0.1212442159652709,0.312803566455841,59.7745792388916,1.6101006269454956,2.438458561897278,5.006697320938111,12.179093265533448,47.24533233642578,94.45064010620118,378.9173065185547,3052.174959945679,18159.19696905911,28850.937745332736,1.1863277222873876,74.84240287840366,168.54012718200684,142.64537868499755
3.904906426160596,89.72648136988282,73.19774579573422,0.1199659086763858,0.3244849413633346,58.0239860534668,1.6495357394218444,2.461181044578552,4.945595407485962,12.20415096282959,49.83050651550293,94.91449508666992,382.1181213378906,3086.511884307861,18532.82588993907,28764.06049318316,1.182561783437268,75.53776314258576,169.90560035705568,143.98846626281738
4.2730565073143225,92.14658768437803,74.48190351054072,0.1206313446164131,0.3072790950536728,58.23339157104492,1.6088289737701416,2.3150021553039557,4.963866424560547,11.478841018676755,50.46943092346192,93.54922866821288,359.7283172607422,3120.9022674560547,19513.928576792776,28754.875762176594,1.1796072138880844,77.10790736675263,171.83207340240477,145.82807540893555
4.6592971196572766,93.1515093445778,71.55740936361254,0.1234701193869114,0.3439744442701339,65.11124801635742,1.5873023867607117,2.3006423711776733,5.067139673233032,13.347134685516355,53.56237678527832,93.06617889404296,353.71632690429686,3102.572192001343,18287.32143948823,28857.19403781896,1.183882798202103,77.35319040566682,172.04790897369384,145.42451553344728
4.117696357856039,91.07969556935132,75.5984849307686,0.1212431289255619,0.30022514462471,59.43423194885254,1.6519689798355102,2.4308823585510253,4.997715902328491,11.803073310852051,48.86848602294922,97.09791107177736,381.1479827880859,3060.524214172364,18198.072728316485,28864.705299472826,1.176696510965121,75.13429396152496,170.0333637237549,143.37221431732178
4.449328873300692,91.9624999411404,75.57761966697872,0.1206403695046901,0.3199852883815765,58.56594772338868,1.6164367198944092,2.375638008117676,4.914673805236816,12.801437377929688,50.8375545501709,94.29961013793944,370.59552612304685,3113.0759563446045,19652.07635996044,28745.954479289067,1.1880896765971556,76.7930270627141,171.44766960144042,145.86710739135742
4.835928158398019,91.10772505626082,67.32645979039371,0.1259460210800171,0.3633077204227447,64.3310646057129,1.6561487436294555,2.331705713272094,5.177756643295288,14.918026161193849,55.46281509399414,95.86236953735352,352.7052154541016,3062.824922561645,18079.63708078861,28814.054063701635,1.190182120143436,77.49552195668221,171.8203151702881,144.52960891723632
4.49811076290207,93.01442829035224,72.5441895129159,0.1210788987576961,0.3291382819414138,60.10212860107422,1.598273551464081,2.430365562438965,4.952790546417236,12.096964836120604,51.356116485595706,94.5439682006836,375.1419860839844,3132.0632095336914,19267.28548214137,28765.813573670493,1.1823745841276831,76.74715784937143,171.26319580078126,145.28889484405516
4.050055300659733,89.08433937355876,74.14424450136721,0.1180441163480281,0.2949093610048294,58.25713577270508,1.681290292739868,2.418380045890808,4.874293565750122,11.432788753509522,48.878366470336914,96.43650131225586,377.0598693847657,3078.602386856079,18596.21048676968,28825.176115226783,1.1772619031107752,75.21227831095457,169.94141178131105,143.65569896697997
4.502084769116482,90.78298877477646,73.97031024470925,0.1246823459863662,0.3219168096780777,59.69261932373047,1.6818347930908204,2.281385326385498,5.08722734451294,12.626124572753906,52.45437278747559,97.61816787719728,354.0378662109375,3130.34298248291,18960.318202285467,28738.934627437626,1.1901217659004033,77.18816580176353,171.69726123809815,145.5323463439941
4.3724739426281305,87.67281702384352,73.85788831282407,0.123486540466547,0.2868926227092743,58.25805549621582,1.6241528153419496,2.448996663093567,5.024445819854736,11.050880432128906,48.54815101623535,93.59793167114258,381.0806365966797,3053.1476707458496,18501.66785796657,28834.498429131538,1.1746541943532065,75.4302272349596,166.3372428894043,143.69485263824464
4.701118031534134,91.6642991386354,72.04982386827469,0.1308113694190979,0.3668369442224503,70.41733169555664,1.6855148315429689,2.2419148683547974,5.346486473083496,15.246453666687012,57.94111213684082,99.1854850769043,345.5857238769531,3107.6811096191404,17619.713574437053,28947.99756882202,1.187157064920757,77.80410735458136,171.81256294250488,145.1669448852539
4.180160683015129,82.65669818930328,65.37410509586334,0.121302655339241,0.2906300693750381,56.013254928588864,1.5167089700698853,2.2075865507125854,4.934657907485962,10.715265083312987,47.03093032836914,88.12400436401367,331.6623870849609,3018.375159835816,17256.116734070332,28901.86159150603,1.162361452219193,76.66758494973183,155.93168621063234,143.54898643493652
3.603767633426469,93.13958734869956,75.23547385297715,0.1164246790111065,0.2766730099916458,51.11679725646973,1.650843620300293,2.441422462463379,4.799259233474731,11.214289665222168,44.30316276550293,97.3937744140625,383.1074615478516,3115.778580856323,19107.41279761493,28731.749172091622,1.1735359655765931,74.23885753750801,172.72981815338136,142.39113693237306
4.785850050754379,90.18799419105054,69.77678881883621,0.1315008699893951,0.3509414732456207,68.09207458496094,1.6699352860450745,2.394287896156311,5.333253860473633,14.675904846191406,57.10448799133301,95.99272994995115,365.797021484375,3126.180170440674,17358.44270588681,28949.82263731968,1.1843645408924204,77.63853812515735,171.39400310516356,144.80081748962402
4.286393046774902,84.75473196357488,65.6191439010203,0.1213347770273685,0.3123313456773758,59.08364906311035,1.4440890669822692,2.2214484930038454,4.99978232383728,11.482285308837891,48.47284927368164,85.28451995849609,333.9793243408203,3040.852444076538,16790.4815400593,29010.494779324654,1.1575192541989965,76.8925451874733,155.94478340148925,143.74523010253907
4.513482493278571,91.96792190633714,73.18355369083584,0.1235460340976715,0.3406444489955902,61.061273193359376,1.6240697145462035,2.2944583892822266,5.089540958404541,13.129789447784423,52.897711181640624,94.46146240234376,354.9375061035156,3132.007906723022,18818.775571712853,28762.70353286272,1.1864754622685725,77.33450050354004,171.90391387939454,145.59303855895996
4.544677983550355,89.36393686980009,73.88449037652462,0.1218914248049259,0.2928219944238662,56.32359237670899,1.6511122465133667,2.470420503616333,4.952201986312867,12.456640529632567,46.471527099609375,96.49936981201172,385.0414672851563,3072.553659057617,18277.359880199285,28822.863614964517,1.180671406572219,74.6652502566576,168.21707572937012,142.59185123443604
3.851999612478539,90.20913937948644,71.98090922944247,0.1182934179902076,0.2895627021789551,53.11642837524414,1.6611333966255188,2.405759358406067,4.8264154434204105,10.360796070098877,43.96948165893555,97.08828353881836,372.77967224121096,3051.1968467712404,19018.733406585456,28748.73455216888,1.188957179391582,74.33205490708352,169.8945224761963,141.88191928863526
4.499976394354599,90.11833624280987,73.64618792757392,0.1227497227489948,0.2964639663696289,59.71410789489746,1.6066749930381774,2.461766982078552,5.042239236831665,11.442043113708497,48.562451171875,93.89224548339844,383.1365753173829,3072.383861541748,17854.39165175259,28854.282972097448,1.1848862275408465,74.92597100138664,168.45550727844238,142.71600284576417
3.543517306435388,91.64488823898137,73.02273115608841,0.1188529141247272,0.2932405024766922,60.58860969543457,1.6922930479049685,2.431973648071289,4.839567375183106,10.988224220275878,49.05795440673828,97.6364730834961,379.08746948242185,3050.7000411987306,17654.38116409853,28887.96651794912,1.185750730347354,74.14993916153908,173.6398666381836,141.5835912704468
5.086754607420881,89.92817843146622,76.31175202745945,0.1245453804731369,0.3277994394302368,64.45846405029297,1.6548861742019654,2.3818135261535645,5.107613945007325,11.981807708740234,53.3360408782959,97.08266677856446,372.3578857421875,3086.649277496338,18089.214348404108,28861.893486905105,1.185946821121615,76.48073671609163,168.65401077270508,145.8020872116089
4.6336077291111,90.28900993168354,68.78826862238347,0.1227993585169315,0.3275388538837432,59.56868438720703,1.670352292060852,2.368903923034668,5.044736576080322,13.956870651245117,53.00906524658203,96.00104217529297,360.49180603027344,3139.9953178405763,18981.262740585207,28728.56649303452,1.1892097137926612,77.07487836331129,171.56840705871582,144.69401779174805
4.535635239758994,83.6519047997892,67.01224393136799,0.1255195304751396,0.3116755664348602,63.13722534179688,1.4634106159210205,2.217454433441162,5.1120282173156735,11.526790142059326,51.62911796569824,85.27646560668946,335.35911254882814,3057.178956604004,16194.11486179158,29057.076269245223,1.1582879500318086,77.08379901349545,155.91424465179443,143.96845359802245
3.485552875764552,91.92006033472715,76.65608318205923,0.1158038698136806,0.2743982493877411,51.2661792755127,1.7104582071304322,2.405119609832764,4.77529091835022,11.374685382843015,43.60196037292481,99.7978858947754,379.576416015625,3099.0463630676268,19067.190402487664,28737.16330666545,1.1831491161166925,73.9110304147005,173.43906059265137,142.05844802856444
4.800609890307532,91.86391840651632,72.31011712197214,0.1271385207772254,0.3538667321205139,67.39318923950195,1.6676517248153686,2.295416474342346,5.200450134277344,14.438883018493652,56.71429061889648,98.19701690673828,354.1345550537109,3104.678028106689,18003.10658398941,28855.40852451325,1.1899656391120517,77.40397199839353,171.6302616119385,145.20299167633056
4.549722232460044,90.30734288990496,70.19337441604584,0.1299362480640411,0.3575674206018447,66.7217170715332,1.6818174600601197,2.38247230052948,5.268379878997803,13.286303329467774,54.8109245300293,97.22333679199218,364.6310089111328,3084.6121410369874,18232.736143620317,28871.33510530009,1.1928544744034295,77.35895449817181,171.35004348754882,144.80868797302247
4.870743696269346,91.72429581955076,72.26442293934524,0.1262761697173118,0.3339213579893112,70.34218902587891,1.6183181285858157,2.346240520477295,5.188248968124389,13.360390758514404,55.93706741333008,93.79707565307618,361.7267791748047,3098.4521511077883,17746.252715583145,28977.647502970747,1.1849274471169338,77.50062670409679,171.72392234802246,145.41132469177245
4.925295070855645,88.09111682735383,75.16647491343319,0.1231402471661567,0.2990944683551788,53.91548500061035,1.6151678323745728,2.474286031723022,5.038589191436768,11.396812629699706,46.61907081604004,93.75949020385742,386.3525421142578,3089.4760540008547,18394.212692561745,28737.045318603592,1.178253931333893,75.29954478740692,166.172522354126,143.85120544433593
4.467132494674297,90.25770167559384,77.71271096803248,0.1251760870218277,0.3323119252920151,63.96630821228028,1.6681092739105223,2.3549302577972413,5.114574384689331,12.152478408813476,52.75544967651367,96.03265838623048,370.0509246826172,3090.595785522461,19039.747218994795,28827.68626646998,1.187893914617598,77.05086317360401,171.322833442688,146.10816383361816
4.890772970224498,90.8861301794648,75.42074698004872,0.130009339749813,0.3756612926721573,71.97952804565429,1.644429612159729,2.3225576877593994,5.2889612197875975,14.964087200164794,57.60673942565918,94.72241439819337,362.1340057373047,3081.9150077819822,17535.019852137564,29011.484721326837,1.191108582133893,77.62894780337811,171.65168018341063,145.87580127716063
4.548136735067237,89.52314505875111,72.01915148571133,0.1290099531412124,0.3560270458459854,69.14125366210938,1.7041154980659483,2.3677473068237305,5.302017593383789,12.8784330368042,55.98727378845215,97.85332641601562,364.913330078125,3077.3826053619387,18215.610700996964,28892.05626111033,1.193203105975408,77.39569327682257,171.29470176696776,145.06880989074708
4.432576568209333,93.22387214973568,75.6330244332552,0.124620921164751,0.3254667639732361,62.47435607910156,1.5811500072479248,2.45073676109314,5.079482173919677,13.58559684753418,51.64553642272949,93.57659454345703,382.3896209716797,3120.7113384246827,19219.0917139031,28806.390340805192,1.1886548986425622,76.8974301725626,171.1216953277588,145.79782962799072
3.844000792567386,89.29808154404164,75.28363405913115,0.1186719000339508,0.2597729742527008,52.74773292541504,1.6954361557960511,2.4960988044738768,4.811859226226806,10.630180168151856,43.4744930267334,97.30600204467774,391.9090301513672,3057.726443481445,18955.01319215074,28786.247067689957,1.17843360217812,73.83414871692658,170.9870756149292,141.8199556350708
4.608601674123202,92.19099297784268,68.51507365778089,0.1200493641197681,0.3205401748418808,58.916659927368165,1.6005847930908204,2.329476118087769,4.92544732093811,13.596934509277345,52.05078277587891,92.72553863525393,353.9361938476562,3130.591514968872,19115.67583863959,28736.025450778143,1.179695932014147,77.09820464402438,172.03581504821778,144.92727813720705
4.638601336209104,90.12020197585224,70.76187813859433,0.1286309257149696,0.3328652709722519,62.784695053100585,1.69895761013031,2.328166508674621,5.237978410720825,13.65604076385498,55.20138664245606,98.15905838012696,357.12257995605466,3128.6133991241454,18111.66571066454,28770.824664187465,1.1922693461179734,77.41428943872452,171.52237777709962,144.91766128540038
4.709675831760978,92.39367922507226,70.57027664184571,0.1233548074960708,0.3227668732404709,66.50992736816406,1.5974578619003297,2.4032909631729127,5.072508239746094,13.918554973602294,53.76088409423828,93.26650390625,368.1642730712891,3092.0721015930176,18396.66156979203,28871.822588920688,1.180976024537813,77.14119385629893,171.55971755981446,145.10351371765137
4.630447328544688,90.83768828175964,69.17599155940115,0.1228121779859066,0.3277504950761795,63.6083324432373,1.6838248014450072,2.231031823158264,5.058510398864746,12.041055679321287,53.35892105102539,97.40290069580078,340.06231689453125,3075.9550552368164,18473.45043232739,28827.56738715177,1.1837846825714222,77.33341163694858,172.12545356750488,144.86668319702147
4.160721325315535,89.95690817087889,76.84868671093136,0.1179782941937446,0.3009625494480133,58.05421485900879,1.704629862308502,2.3467659950256348,4.8141162395477295,11.463759231567384,48.72475738525391,99.18276824951172,368.53076171875,3094.137031555176,19320.18402068615,28784.19169130328,1.1815437684505017,75.52636365443468,170.6434238433838,144.91239814758302
4.705461286281934,90.58559519201518,77.72531308289618,0.1202743992209434,0.2823544472455978,52.16629333496094,1.544674563407898,2.47196843624115,4.936991453170776,11.207830142974853,44.10650405883789,91.52767028808594,389.3512908935547,3099.963190841675,18983.789096407592,28774.46576511864,1.1682504028067342,75.20356389582157,166.26693420410157,144.40476913452147
4.678401056968141,92.80535368956626,73.83173675853759,0.1262055203318595,0.3393937319517136,65.17694778442383,1.626750636100769,2.262375807762146,5.150865840911865,13.48669605255127,54.35766716003418,95.91719818115234,350.8406646728516,3100.1025104522705,18161.195712588727,28849.234966492662,1.1884649784944483,77.43498281240463,171.9298568725586,145.64424648284913
4.883254760014824,89.70316113755106,77.29425127878785,0.1200719885528087,0.3104890912771225,58.30749778747558,1.629736030101776,2.4209491491317747,4.90990834236145,13.099129009246829,49.88538627624512,94.8628173828125,379.65984802246095,3105.5120723724367,18946.225470586865,28770.06319112783,1.1799499863933307,76.13090750575066,168.4624481201172,146.05348224639891
4.246088216977659,95.8351015996188,67.29917897954583,0.1217190735042095,0.3332562923431396,60.77144203186035,1.6124366044998169,2.154966449737549,5.0173952102661135,12.071146583557129,50.380449295043945,95.80911788940428,326.273388671875,3077.623732757568,18571.265897351503,28820.901859688816,1.1811195880407468,77.01372445225715,175.310799407959,144.18942375183104
4.934360718989046,90.82562489472328,70.04753319844603,0.1358711823821067,0.3823902487754821,73.89207458496094,1.6916469573974608,2.3277567863464355,5.511605930328369,16.052869415283205,59.582431411743165,98.70940856933592,356.1143768310547,3095.5978649139406,16917.072371377795,29125.599384331766,1.1863103964016772,77.90714016854763,171.49657287597657,144.75982398986815
4.6563809775805565,90.8185009650886,72.65873208735138,0.1281212478876114,0.3396317154169083,64.8055549621582,1.6628967761993407,2.407242274284363,5.204600286483765,14.410413646697998,54.9930061340332,96.64256591796877,371.8204376220703,3082.629309463501,18502.2248020798,28796.504818534857,1.1977512345300056,77.11376294493675,171.19364318847656,145.19939575195312
3.914908226800617,90.43397026509048,73.73022604454309,0.1169650770723819,0.2734105885028839,50.03302421569824,1.6967990517616272,2.483962798118591,4.782251119613648,10.029606819152832,43.307373428344725,99.3232650756836,388.0342041015625,3081.0173530578613,18951.344207256287,28719.97520933156,1.1867463682603556,73.76323786973953,170.9190320968628,141.46695613861084
4.0325918434886265,92.67890620864928,75.64431971199811,0.1195278711616993,0.3165114313364029,62.606557846069336,1.5744731903076172,2.4847923278808595,4.929726457595825,11.471878147125244,50.4727108001709,92.8051544189453,388.8634552001953,3081.8039939880373,18476.78327480704,28857.21461524965,1.1852239825879225,75.51405807584524,170.34432468414306,144.47816944122314
