NPP_pft0,NPP_pft1,NPP_pft2,NPP_pft3,NPP_pft4,VEGNSTR_pft0_Leaf,VEGNSTR_pft0_Stem,VEGNSTR_pft0_Root,VEGNSTR_pft1_Leaf,VEGNSTR_pft2_Leaf,VEGNSTR_pft2_Stem,VEGNSTR_pft2_Root,VEGNSTR_pft3_Leaf,VEGNSTR_pft3_Root,VEGNSTR_pft4_Leaf,VEGC_pft0_Leaf,VEGC_pft0_Stem,VEGC_pft0_Root,VEGC_pft1_Leaf,VEGC_pft2_Leaf,VEGC_pft2_Stem,VEGC_pft2_Root,VEGC_pft3_Leaf,VEGC_pft3_Root,VEGC_pft4_Leaf,SHLWC,DEEPC,MINEC,AVLN,INGPP_pft0,INGPP_pft1,INGPP_pft2,INGPP_pft3,INGPP_pft4
57.46674321088507,105.74493015408515,32.88645734699749,43.28414007769898,9.580757456459104,3.811123490333557,2.3063267707824706,11.590759086608887,5.13569483757019,0.1541843488812446,0.1188275270164012,0.3733014315366745,3.604278564453125,1.957680106163025,0.2942054808139801,127.23096542358398,171.6348617553711,438.6212951660156,384.4936126708984,5.793411159515381,14.706621646881104,21.052062034606934,30.660785675048828,134.38271789550782,32.77848358154297,2791.1539158344267,13731.962413597106,31346.044445835425,1.685451912228018,319.087413918972,271.6893454313278,247.9394450856373,108.78047091905027,20.186925656534733
56.11418690842514,121.30088337659836,32.4828555618602,42.2482017438626,9.411978524364532,3.745688843727112,2.275968384742737,11.870245265960694,5.358745813369751,0.1624427780508995,0.1227981522679328,0.3916755974292755,3.1719719648361204,1.871512281894684,0.2888124793767929,127.98789596557616,169.375634765625,434.5585144042969,418.1392028808594,6.083057498931884,15.199024868011474,21.89230728149414,30.685222244262697,126.25179901123047,32.20457000732422,2851.4508522033693,13874.827955055236,31340.02629420124,1.6869145000353456,316.005016040802,273.2407353937626,245.2814475480467,111.69813134837896,19.83086456842721
56.730732447641074,119.06796510517596,32.43581824862522,44.61764136687852,9.412803500518203,3.78804190158844,2.279324746131897,11.50782651901245,5.385058927536011,0.1608689680695533,0.1189289912581443,0.3653314471244812,2.2021113634109497,2.0020017623901367,0.2888356804847717,127.93264389038086,169.6254623413086,427.6975402832031,417.9902587890625,6.05047607421875,14.721036624908448,20.28820743560791,30.71664638519287,137.44507446289063,32.20718231201172,2868.8117316246035,13883.14847126007,31433.13796150312,1.6888468578457831,316.0418911576271,272.995307251811,245.154139157664,111.67940469644964,19.83252147808671
56.45541816591183,127.54412535130976,32.869074226792875,47.94844392873347,9.279980797320604,3.8235414266586303,2.196465539932251,12.421957111358642,5.616704511642456,0.1550255119800567,0.1216978341341018,0.3775026440620422,2.234615182876587,2.0012070894241334,0.2847683131694793,128.3130889892578,163.4590805053711,456.04637145996094,444.50148620605466,5.865773868560791,15.06204080581665,21.26962242126465,30.714017868041992,140.8207000732422,31.7536470413208,2906.9473888874054,14005.189876174927,31738.01082083825,1.690287527255714,314.92883054018023,273.7343462079764,242.58722433894872,110.744289993681,19.552727064862847
55.65161712812594,112.58804128468036,33.0739693319636,41.87304223012179,9.452225590124726,3.743212676048279,2.1803671598434446,11.6830472946167,5.354733991622925,0.1524981886148452,0.1129305966198444,0.3870206654071808,2.47096791267395,1.84663200378418,0.2902659028768539,127.79624786376954,162.2610870361328,423.25419921875,408.7060180664063,5.740079259872436,13.979087543487548,21.370361518859863,30.69398136138916,125.573624420166,32.33960113525391,2828.9285118103026,13802.326824951171,31250.23448104057,1.6858394830487669,315.8043182432652,272.26694424599407,245.67896074429157,107.91001794459298,19.916117817908525
57.265763265360135,113.13099532723427,32.95679688704113,40.45180438649841,9.499134512990713,3.827150678634644,2.290928363800049,12.438559913635254,5.238486480712891,0.1539145827293396,0.1151129201054573,0.4000982135534286,3.466943788528442,1.8092491626739504,0.2917045205831527,127.48796005249024,170.48898162841795,461.2189483642578,400.3550720214844,5.794093894958496,14.2498140335083,22.364340209960936,30.662981033325195,121.50846252441406,32.49983444213867,2803.173252248764,13767.329854536056,31188.75010562893,1.6866509046405551,318.5963649511337,272.4056277126074,246.487507207226,108.18931651068851,20.014944570697843
56.87120983580114,111.56755670309067,32.62573115675332,44.65320302073378,9.537542855739591,3.814942216873169,2.1874866485595703,11.680855083465577,5.165165090560913,0.153758580982685,0.1193192929029464,0.3966406047344207,2.6526172876358034,2.0392847537994383,0.2926544904708862,128.1384719848633,162.79088592529297,439.9236083984375,393.2896423339844,5.79240345954895,14.770764064788818,22.05926456451416,30.6979097366333,139.77423400878905,32.63296775817871,2850.03803319931,13821.034589338302,31397.18619595859,1.68746250346303,318.3381095945835,272.32647877335546,247.00183103950692,112.58697987738996,20.095396956428885
55.730616419251554,106.81581991314889,32.97600355071845,42.77945059803314,9.52784779611975,3.862261724472046,2.2547168254852297,12.020752048492431,5.2455628395080565,0.1558257982134819,0.1151401907205581,0.3684456676244735,2.5485753774642945,1.8970993280410768,0.2925849437713623,127.50300827026368,167.79403839111328,436.779052734375,393.9951690673828,5.890915441513061,14.25058641433716,20.63964729309082,30.69160289764404,129.70484008789063,32.597985458374026,2796.3291422367097,13715.877805662156,31198.9977921864,1.6855664003640414,317.39349207878115,271.7254158273339,247.1975145133212,108.43366051996126,20.07538787908852
57.39604222253479,116.99878262877463,32.343975463304375,40.74322753248271,9.533824220113456,3.71406683921814,2.3255704164505007,12.254136562347412,5.090911769866944,0.1620650872588157,0.1153931811451911,0.3608694583177566,3.455220174789429,1.8575892806053165,0.292764475941658,128.36453552246093,173.06695709228515,461.9543731689453,392.8907043457031,6.077533292770386,14.282677745819091,20.36701316833496,30.65819549560547,125.15971527099607,32.61791839599609,2814.6876493930818,13823.0285469532,31329.053298338506,1.685734565090388,319.9250441670418,272.864057277143,247.41060404190796,108.44119133176282,20.0881763426587
56.04614032013721,113.53552232980728,32.416535224335895,40.32313561150804,9.589806198328734,3.781833791732788,2.2413422584533693,11.931790828704834,5.021259737014771,0.1577411547303199,0.112564779818058,0.38328737616539,2.640240263938904,1.7703471899032592,0.2944787979125977,126.95710830688476,166.79871368408203,434.9824615478516,384.07045288085936,5.911922550201416,13.93466863632202,21.376132774353028,30.688474655151367,118.02654342651368,32.808899307250975,2819.345986700058,13785.971246862411,31151.442249263266,1.686920095235109,317.7190320551396,272.59910595864056,248.1665591524914,108.83873151987792,20.206180347129703
56.60678967556333,123.11329414844514,32.25314384624944,42.64917970828246,9.413855293393135,3.764774942398071,2.2355647563934324,11.78974952697754,5.32492470741272,0.1590990558266639,0.1122763954102993,0.3658357918262481,3.0536666393280028,1.855314564704895,0.2888658940792084,128.74303436279297,166.36882476806642,440.8917846679688,417.2251556396485,5.967834234237671,13.896524047851562,20.343874549865724,30.689892196655272,125.55348205566406,32.21051864624023,2893.691502952576,13916.605245542529,31311.87332296129,1.689174398779869,316.5846653163433,273.43571800589564,244.94878931771964,111.65858509223908,19.83484907858074
57.55262482435334,113.25004060864448,32.78263144406592,47.21071579242125,9.514953277260066,3.727473330497742,2.338968586921692,12.486718463897706,5.196033477783203,0.148973824083805,0.1172938652336597,0.3637414693832397,2.6214486360549927,2.114852452278137,0.2919626295566558,128.5533462524414,174.06412353515626,469.1500793457032,397.4212921142578,5.6532848358154295,14.51789207458496,20.212899017333985,30.699503898620605,147.5506134033203,32.55581550598144,2865.281144189835,13868.92337899208,31571.39193415027,1.6886928524821996,319.5493692815304,272.478287550807,246.32932741511613,112.3899981379509,20.047806222736835
57.61855919046664,119.84417898058892,32.771920289174886,44.15576568027027,9.42636599894613,3.8380230188369753,2.263820481300354,12.46142511367798,5.340328931808472,0.1560738950967788,0.1111341282725334,0.3739533632993698,2.48600435256958,1.9361876130104063,0.2892510890960693,128.13763580322265,168.47159423828126,470.9796020507813,415.2721405029297,5.902119445800781,13.75684871673584,20.73674602508545,30.70486717224121,132.49268798828126,32.2534797668457,2857.048145866394,13881.802701330183,31467.52214802783,1.68814266808331,318.3338781952858,273.0987044453621,245.30084614781663,111.81193546019496,19.86110713854432
55.4949869486086,107.80047728419304,32.55016514659874,39.38955397182144,9.597814052738247,3.67931592464447,2.1911333322525026,11.52347927093506,5.061586666107178,0.1602132126688957,0.1211287938058376,0.3819646567106247,2.7506606817245483,1.8396148562431336,0.2947270900011062,127.25430755615234,163.06224822998047,416.3576690673828,381.1837219238281,6.0096282958984375,14.99207000732422,21.503243255615235,30.68426513671875,121.86629943847656,32.836613464355466,2785.5970198631285,13711.510761737823,31047.76343703177,1.6851670106872916,317.1715334296226,271.9361326098442,248.49847296299413,108.89669614043086,20.222892027534545
56.70262523831552,119.54890512526036,32.78813305152689,42.60266851605847,9.394043908640745,3.821635293960571,2.227463436126709,12.143896389007567,5.411314010620117,0.1584396079182624,0.1146346181631088,0.3738259941339493,3.063204121589661,1.943060910701752,0.28848357796669,128.02267303466795,165.76592712402345,448.8011932373047,420.3293884277344,5.93727970123291,14.189323806762696,21.00256481170654,30.670129776000977,133.16317291259764,32.14098854064942,2830.254699516297,13856.574169301986,31432.066849842107,1.6861832354217767,316.5408243000508,272.9581760644913,244.81461119791493,107.46108113192022,19.79354768395424
55.64195435366247,119.04490000605584,32.94092132868318,47.16168904490769,9.42419216223061,3.68310010433197,2.3050506591796878,11.77722396850586,5.366249084472656,0.150675855576992,0.1201033353805542,0.381798568367958,3.0364776611328126,2.0770395517349245,0.2891841679811477,127.5479248046875,171.5399169921875,421.0733520507813,416.4900146484375,5.699458122253418,14.866684532165529,21.257226181030276,30.690258026123047,145.1791000366211,32.24603042602539,2862.5495344638825,13906.393597221377,31611.324161209726,1.6876786453649402,314.9974889755249,273.0266592204571,244.87681922540068,111.74192633666098,19.85654649734497
55.3275664918739,120.22896747887134,32.86516301385891,39.55495486678556,9.461069382913411,3.7012874841690064,2.179622220993042,11.58481798171997,5.239430570602417,0.155206860601902,0.1113932833075523,0.3864539086818695,2.527475023269653,1.8194737076759335,0.2905365496873855,127.78059463500976,162.20562286376952,417.80633850097655,407.5699462890625,5.835158252716065,13.789780235290529,21.43520736694336,30.69438934326172,121.0715789794922,32.36970520019531,2820.1993201732635,13812.405148601532,31127.970448814704,1.6864476591348647,315.6934858620167,273.1381033793092,245.93268111618235,107.961670521833,19.93481588233262
55.85826914812242,104.811815187335,32.612634449672626,42.11157821319066,9.565834761597216,3.7025348424911497,2.2899045944213867,11.972326850891111,5.173569631576538,0.1619299679994583,0.1165563516318798,0.3718152016401291,2.975484251976013,1.8648052096366885,0.2937499165534973,127.54489212036133,170.4127410888672,435.0221923828125,386.2881256103516,6.06899242401123,14.426675796508787,20.45643520355225,30.67667388916016,126.83859481811524,32.727796936035155,2762.544193506241,13692.494603300094,31243.379575357027,1.6839917487464846,318.0714649319649,271.53896755725145,248.17472790228203,108.693542191945,20.155387667007744
56.0287149238236,120.5528547167778,33.24336043022995,40.02707088333555,9.309069275669753,3.7334862470626833,2.3152423620224,11.8146577835083,5.622278594970704,0.1586275190114975,0.1136297516524791,0.4020173072814941,3.182445287704468,1.760914409160614,0.2858813136816024,127.2265380859375,172.29832458496094,424.77162475585936,437.8312805175781,5.981061220169067,14.063766288757323,22.49679336547852,30.66661968231201,118.19636840820311,31.85109214782715,2818.800833559036,13852.198757219314,31287.711436719263,1.685819994378835,313.7408299505711,272.9511587843299,243.59235113011675,106.91817485168576,19.61437464449555
56.68926345756271,125.28415453732012,32.75524823786763,47.6630655786721,9.368733691982923,3.753432750701904,2.3352502822875976,11.558672332763672,5.431898069381714,0.1483769536018371,0.1198271542787551,0.3923208773136138,2.577536106109619,1.9876204490661624,0.2874836891889572,127.91018753051758,173.78722686767577,426.0557342529297,427.6932403564453,5.611749696731567,14.830935955047607,21.87748432159424,30.702066230773926,139.45679779052733,32.056378555297854,2922.713215208053,13987.13505921364,31626.921776459367,1.6916912108659743,315.392678463459,273.6453548669815,243.6328102506697,111.33113599400968,19.73981603346765
55.88700980269253,106.75918278992177,32.425500511292924,48.97325079049915,9.619184231385589,3.7110962867736816,2.137022686004639,12.273950290679933,5.027908039093018,0.1505402103066444,0.1211398147046566,0.3969583302736282,2.750163269042969,2.0023919343948364,0.2951527923345566,128.2272689819336,159.03536987304688,447.3339385986328,377.6970550537109,5.664356088638305,14.994548225402832,22.33548755645752,30.69757080078125,140.9749740600586,32.91150665283203,2874.652555370331,13821.137766218186,31505.77132935468,1.6888153599575162,318.7568491458893,271.8954926133156,248.07797830849887,113.14126674756407,20.267481318861247
55.755355614464165,118.80991960465909,32.605173407126856,38.82187300403602,9.504678428173063,3.776780414581298,2.322375559806824,12.13701753616333,5.159806251525879,0.1593248352408409,0.1192136280238628,0.3655928939580917,2.991567587852478,1.8488065242767333,0.2918726682662964,127.2804397583008,172.82910766601563,437.039697265625,399.9791748046875,5.97368483543396,14.754200839996338,20.569978523254395,30.673511505126957,122.21747589111328,32.51856307983398,2803.0549516677856,13797.53405008316,31137.45834968202,1.6858351485803724,316.8814647078514,273.05956839472054,246.79220146760343,108.23106319690125,20.026725672744213
57.50808396938142,107.16444880366323,32.377701542976865,41.17160361995921,9.65475249737501,3.751374626159668,2.2037941932678224,12.165581607818604,4.931951093673706,0.1541812539100647,0.1138204030692577,0.3976994603872299,2.5455326795578004,1.7849071621894836,0.2964685797691345,127.62737731933592,164.00440826416016,458.1614410400391,370.6990753173829,5.821233987808228,14.089991092681885,22.30743522644043,30.69296646118164,119.8997817993164,33.03061866760254,2833.5284688949587,13747.721893596648,31124.505685408785,1.6882649889215826,320.3405414402485,271.94167679548264,249.02133103171363,109.25292327124626,20.343012369982898
55.736326403471445,126.00568972826004,33.383401707543086,43.44156616730616,9.253855232149364,3.814236044883728,2.2887076139450078,11.956926345825195,5.709260702133179,0.1539584040641784,0.1193597465753555,0.3911035180091858,2.5771262407302857,1.8491374492645265,0.2839712828397751,127.42640075683592,170.32372436523437,428.5030548095703,450.3640625,5.805531644821167,14.775620365142824,21.61132183074951,30.699328994750974,126.3438278198242,31.66483917236328,2848.3216131687163,13924.794567203522,31506.80142749008,1.6865740241482854,313.06862407922745,273.52746912539004,242.3430946960114,110.5884631704539,19.49751261100173
56.63683743931593,115.74837441146374,32.375751474178834,45.98390326295048,9.459073836915197,3.77316734790802,2.305221343040466,11.689340305328368,5.323241758346557,0.1620778828859329,0.1201203435659408,0.3872984290122986,2.896042323112488,1.9798640012741089,0.2902523785829544,127.218595123291,171.55252075195312,429.7566711425781,409.79730224609375,6.081110191345215,14.86970281600952,21.310220527648926,30.69344425201416,137.18643493652343,32.36513481140137,2857.6053396701814,13859.881658792496,31480.14502616245,1.687735592573881,316.3924513041973,272.71405005455017,246.09694421244785,112.04038044009356,19.93003975488245
57.45879447881323,106.42862654924392,32.888007550393375,40.4428058505524,9.573064484260977,3.698097848892212,2.203731894493103,11.868805599212646,5.147969532012939,0.1558082953095436,0.1151989698410034,0.3739610463380813,2.5412601709365843,1.76670823097229,0.2939707010984421,126.9826530456543,163.99981842041015,442.4800750732422,386.1860656738281,5.889576435089111,14.258719635009763,20.89470729827881,30.692419052124023,117.96080627441408,32.752339935302736,2779.807622098923,13706.814571380615,31151.470663251726,1.685950798727572,318.7099748849869,271.7589200720191,247.93908257680013,108.72104403162376,20.170668195560573
56.047271682109525,104.25358200073242,32.37494073288144,43.43142611044459,9.586993360705671,3.834647107124328,2.272245478630066,12.282540988922118,5.126591682434082,0.1617550387978553,0.1176020666956901,0.3671631664037704,2.5386845588684084,1.9561245441436768,0.2943953245878219,128.0002586364746,169.0986312866211,448.9399841308594,382.1239135742188,6.0758692741394045,14.557805728912353,20.449856185913085,30.68971824645996,134.23741912841797,32.799687194824216,2817.501918077469,13722.450947761536,31190.6988731496,1.6877577790990472,318.7414563953877,271.50408191084864,248.3380829283968,108.81537769082934,20.200097667053345
55.85281755747341,107.6958933889866,32.51442398431973,41.18189109484665,9.527619569562376,3.826555633544922,2.320528244972229,11.804132556915285,5.233157634735107,0.1615755558013916,0.1186277322471141,0.3743626207113266,3.659315586090088,1.7978147149086,0.2925772905349731,127.58561401367189,172.69161376953124,428.9696929931641,394.0532958984375,6.059947681427002,14.68399305343628,20.666720581054687,30.657419204711918,121.47361450195312,32.597137451171875,2807.377925157547,13722.711477136612,31081.89839733243,1.6867519723251465,316.9625877380371,271.8239413559437,247.33408490698784,108.38706296766176,20.074952597916127
55.76475114786158,122.77047460079191,32.74801227227035,47.67712513878941,9.360299620963634,3.723184823989868,2.1778817653656004,12.201517009735108,5.471443796157837,0.1528480291366577,0.1158396810293197,0.3730828642845153,2.964588236808777,1.958245825767517,0.2872275680303573,128.169677734375,162.07608337402343,439.07061462402345,428.4197570800781,5.752724933624267,14.338938903808591,20.684002304077147,30.687334060668945,137.4989776611328,32.027876663208005,2891.866074228287,13934.468481254578,31573.56472633686,1.6896862797439098,314.8667775273323,273.3302161067724,243.7898907727562,111.27817212752998,19.721936228871343
57.05245657188269,107.41847221553326,32.360872603338066,41.23200864465908,9.5913902470842,3.829839873313904,2.1531543254852297,12.178200912475583,5.087657117843628,0.1611968770623207,0.1198044031858444,0.3663864821195602,3.547803497314453,1.8238590836524964,0.2945290952920913,127.28544769287107,160.23585510253906,453.9451171875,382.7322204589844,6.048091888427734,14.82770233154297,20.571295547485352,30.655776977539062,123.15719528198242,32.814543914794925,2818.3462122440337,13744.386011505128,31137.473517575487,1.6871646894142032,318.992278277874,271.8962169021368,248.3607915382832,108.83816706240177,20.20941755156964
56.86694435241755,124.35097593963148,32.76702398657144,38.208231423143296,9.304922411218286,3.7904217720031737,2.150736927986145,11.544453716278076,5.5873466491699215,0.1636243805289268,0.1199403472244739,0.3859425127506256,3.59152295589447,1.7910265684127809,0.2857536286115646,127.40122604370116,160.05594940185546,426.4938903808594,438.894888305664,6.129635667800903,14.84723663330078,21.42569179534912,30.657569885253903,118.12968292236329,31.836826705932616,2835.108427286148,13876.280704689028,31234.42264972143,1.6870126464404165,314.2448672890663,273.37073546051977,243.6251284208149,106.86000846382233,19.605734769627453
56.99213195170834,128.56743775606157,32.73691537942032,43.04217880717479,9.315485616214572,3.741341280937194,2.3430503606796265,11.770172309875488,5.5052327632904055,0.1588629126548767,0.1150786183774471,0.377593258023262,3.3414761781692506,1.886828112602234,0.2858562618494034,128.81788330078126,174.3678192138672,441.09901428222656,436.5924468994141,5.988864278793335,14.245577812194824,21.27172508239746,30.67565174102783,128.52699432373046,31.87495994567871,2872.4254615783693,13949.412818527222,31501.2689682046,1.6878328746184708,316.23232395648955,273.88450996875764,243.43193807443603,110.98486938104034,19.627485615760087
56.36039119297034,112.46087508499622,31.939083409447267,43.5330915907165,9.633241342939437,3.828455710411072,2.268579864501953,11.500278854370118,4.929819488525391,0.1590613588690757,0.1141919277608394,0.3724963247776031,3.310481214523316,1.854514503479004,0.295581504702568,127.7939323425293,168.82576446533204,428.1828369140625,376.1717132568359,5.969657707214355,14.135648441314697,21.01784420013428,30.682051849365237,125.77288970947264,32.95924415588379,2870.464568376541,13817.764387083054,31227.72615450118,1.6887023938819763,318.9208019018173,272.57175547778604,248.69634032109752,113.23042409513144,20.29717745706439
57.65756166352636,122.01658510565758,32.772851875239574,43.5305298326537,9.327345884777603,3.76639564037323,2.210676884651184,11.488776016235352,5.574958276748657,0.1584818497300148,0.1160594969987869,0.3928970456123352,3.1499500036239625,1.8883738756179809,0.2862198889255524,127.37314300537108,164.51667022705078,431.3096527099609,435.8030181884766,5.946104288101196,14.36436882019043,21.738634872436524,30.68485107421875,129.02129516601562,31.915526390075684,2867.69548368454,13928.793005371092,31508.489464900456,1.6873582208529114,315.0412163376808,273.2113104790449,243.61625113813207,111.06552681643517,19.652437680214643
55.83066426155093,126.00672285556792,33.13729942589125,44.00026496166829,9.341748362593354,3.757101011276245,2.164416694641113,11.501315879821778,5.47749695777893,0.1499869793653488,0.1214444085955619,0.3976409792900085,3.468406867980957,1.994605791568756,0.2866608142852783,128.25839233398438,161.07415618896485,421.2075805664063,432.0005645751953,5.6623224258422855,15.031507873535157,22.28895530700684,30.671431732177734,136.7757583618164,31.964656829833984,2872.1186563014985,13928.607115459445,31467.82710698899,1.6884487489238382,314.4927686989307,273.6558213025331,243.4584269180894,111.16708650067449,19.68282156996429
57.083620852598656,122.67552199959756,33.307681210753074,39.67535959510133,9.29236375745386,3.8614880084991454,2.2110374212265014,12.439548873901368,5.6182691097259525,0.1559787675738334,0.1175276719033718,0.3957771629095077,3.2223924160003663,1.7266244888305664,0.2853694528341293,128.5166748046875,164.54351654052735,463.24415588378906,439.6943298339844,5.87076768875122,14.548336696624755,21.79891128540039,30.667367935180664,115.34243316650392,31.79405212402344,2826.4877111911774,13880.266178274154,31349.217085722277,1.6862664641812444,316.56695395708084,273.1299900949001,243.2202449423261,106.8174957648851,19.57924840822816
