NPP_pft0,NPP_pft1,NPP_pft2,NPP_pft3,NPP_pft4,NPP_pft5,NPP_pft6,VEGNSTR_pft0_Leaf,VEGNSTR_pft0_Stem,VEGNSTR_pft0_Root,VEGNSTR_pft1_Leaf,VEGNSTR_pft1_Root,VEGNSTR_pft2_Leaf,VEGNSTR_pft2_Root,VEGNSTR_pft3_Leaf,VEGNSTR_pft3_Root,VEGNSTR_pft4_Leaf,VEGNSTR_pft5_Leaf,VEGNSTR_pft6_Leaf,VEGC_pft0_Leaf,VEGC_pft0_Stem,VEGC_pft0_Root,VEGC_pft1_Leaf,VEGC_pft1_Root,VEGC_pft2_Leaf,VEGC_pft2_Root,VEGC_pft3_Leaf,VEGC_pft3_Root,VEGC_pft4_Leaf,VEGC_pft5_Leaf,VEGC_pft6_Leaf,SHLWC,DEEPC,MINEC,AVLN,INGPP_pft0,INGPP_pft1,INGPP_pft2,INGPP_pft3,INGPP_pft4,INGPP_pft5,INGPP_pft6
5.839656012998046,75.00067383330315,10.043237714096904,4.9237066792906266,2.731585146498401,8.354393746126334,2.7754283219575884,0.0605967476963996,0.2477061152458191,0.2425632357597351,1.147857391834259,12.84331750869751,4.203895392974451e-45,14.294705486297609,0.087280610948801,0.1198598630726337,0.1217782005667686,0.5865321397781372,1.379419994354248,2.002144980430603,5.506287622451782,1.076447594165802,46.215880966186525,773.3079833984375,4.203895392974451e-45,248.09407653808597,2.695229959487915,2.9374029636383057,2.3065601348876954,22.55061740875244,19.817888069152836,1726.6890543460845,426.3531279861927,729.1782673683017,365.6144209354185,8.86374047685822,144.66017125844957,25.24332489967346,8.308794698119163,3.616141790151596,10.042183208465577,15.405023163557052
5.794966320128514,77.7376778556034,9.907184345461427,4.890350886370288,2.7536695409886307,8.354426056269949,2.8576430581510066,0.0636270873248577,0.2487935572862625,0.2531368166208267,1.1557218551635742,14.503697681427004,4.203895392974451e-45,14.371738815307618,0.0880292005836963,0.1228234343230724,0.1317878857254982,0.6453742980957031,1.3151731848716737,2.086022973060608,5.529868841171265,1.146461582183838,46.6751708984375,897.6458984375,2.802596928649634e-45,248.52570343017575,2.694903969764709,2.99785430431366,2.49836642742157,24.810206985473634,19.333929443359374,1725.6888067245484,455.0658323734999,833.9703181048856,345.3135604042327,8.866877929987094,144.84081562757493,25.23463487625122,8.322776618599892,3.620251344144344,10.04821099638939,15.370089679956436
5.782832916385644,73.92118292935193,10.212638896517456,4.907725241803564,2.770478475699201,8.35820153078239,2.829201259091497,0.0665897525846958,0.2456047758460044,0.2482969716191291,1.119208538532257,13.057894611358645,4.203895392974451e-45,14.253963184356689,0.0838031262159347,0.1238963671028614,0.1236940175294876,0.6432366669178009,1.3734089970588683,2.18636417388916,5.459657287597656,1.1319122314453125,45.167158889770505,775.470458984375,4.203895392974451e-45,248.75174865722656,2.698752737045288,3.018118572235108,2.3471774578094484,24.726372528076173,20.40981216430664,1725.8856858730317,429.5348532527685,726.0980276420712,370.7669699215563,8.880891918113047,144.35379246473312,25.2587131857872,8.331478007137775,3.6250430673360814,10.056327259540558,15.455915743112564
5.729925761315895,73.86429124120623,9.216494276933371,4.811698741483269,2.7135235114314127,8.284425710513824,2.7868755258619786,0.0673458382487297,0.2469885408878326,0.2460780546069145,1.059804379940033,13.01713514328003,4.203895392974451e-45,13.673692893981933,0.0879005819559097,0.1230002157390117,0.1317710235714912,0.6190249443054199,1.3349756717681884,2.2185564756393434,5.491600799560547,1.1270749688148498,43.439410018920896,774.8689819335938,4.203895392974451e-45,231.4435836791992,2.692560601234436,2.98458788394928,2.495534563064575,23.797910499572755,19.397665977478027,1729.4291822910309,424.93406246006487,707.4104275815189,384.403493310092,8.799145629286068,142.1399088740349,25.03144325017929,8.240866585075855,3.5880953848361967,9.962573540210723,15.280610018968584
5.788050794979233,73.94692709036171,9.210118105076251,4.920670956681716,2.7792491323983994,8.353308190230019,2.7573317047208548,0.0660878553986549,0.2600828796625137,0.240680880844593,1.069525682926178,13.574328994750976,4.203895392974451e-45,13.790311813354492,0.0876612238585949,0.1171832546591758,0.1245395302772522,0.6372373819351196,1.3827238202095031,2.1796734809875487,5.783043766021729,1.0839531779289246,43.57956466674805,804.8946350097656,4.203895392974451e-45,232.28418426513676,2.688562536239624,2.882630634307861,2.364840769767761,24.50181560516357,19.72444877624512,1725.8582743167876,424.5064291477203,786.4350904844702,372.5030147780664,8.860984347815975,143.201333630085,25.208225321769717,8.27278579697013,3.620396809279919,10.036891627311707,15.361247563362122
5.829256243911891,76.13145361188799,9.569671379961074,5.003527073009172,2.770648307588999,8.346900996744443,2.803904650732875,0.0612254183739423,0.2501402407884597,0.233369043469429,1.1033839106559753,13.00859203338623,4.203895392974451e-45,14.127341842651369,0.0786596804857254,0.1148936800658702,0.1307815253734588,0.5918172955513,1.3652902245521543,2.0179707527160646,5.560016679763794,1.0318456530570983,44.8990047454834,790.2241516113281,4.203895392974451e-45,241.31961059570312,2.6951844453811646,2.815307092666626,2.481352686882019,22.75040645599365,19.90454654693604,1727.8987024784087,437.775122833252,815.3155411832034,358.0857802888146,8.864322898611135,143.99118688106535,25.24366866350174,8.291129462793469,3.624135561287403,10.041464459896089,15.407117420434952
5.794813187008583,77.29817293491215,8.794982352107763,4.908234972658102,2.752299647143809,8.363728071037803,2.712303505465388,0.0656333833932876,0.2487234786152839,0.2452756971120834,1.108709418773651,13.660412979125976,4.203895392974451e-45,14.08520164489746,0.0862991966307163,0.1163911126554012,0.1291774481534958,0.6299363374710083,1.4055546641349792,2.1613497495651246,5.529342412948608,1.115641951560974,45.10711288452149,840.2627197265625,4.203895392974451e-45,233.53101043701173,2.6765982151031493,2.8587629079818724,2.448815870285034,24.221300888061524,19.86109752655029,1726.3291044712066,451.6005333125592,828.2557261569425,355.58855492325966,8.872831407347984,144.03668467998506,25.240628874301912,8.27483178526163,3.620398981869221,10.048995912075045,15.403215152025222
5.826983352654997,75.77146326173097,10.448367838561534,5.006737584271468,2.698521521507064,8.357887402142296,2.865751259960234,0.0614663563668727,0.250071719288826,0.2537333607673645,1.1560716152191162,13.789493179321289,4.203895392974451e-45,14.885099601745605,0.078711387515068,0.1162063293159008,0.1218524925410747,0.6286964476108551,1.3415951251983642,2.026858425140381,5.558898162841797,1.1640969038009643,46.83273162841797,834.5479125976562,4.203895392974451e-45,261.99375915527344,2.697878241539001,2.8514577388763427,2.3042295932769776,24.17303810119629,20.19185695648193,1726.282405281067,451.4753626018762,794.5263369265944,362.0761614425807,8.85989259314374,144.97319869995118,25.225640964508056,8.30271356664598,3.608263087272644,10.043315279483796,15.427468138933182
5.788023056998947,78.35684482771903,9.04492800794542,4.889532025362132,2.696314325771527,8.353455376312194,2.9408814145252107,0.0670454248785972,0.2587676614522934,0.2437588348984718,1.0528172373771667,13.888605213165285,4.203895392974451e-45,13.139052867889404,0.0873483665287494,0.1186076968908309,0.1254404492676258,0.608814126253128,1.3081380128860474,2.210868620872497,5.754101276397705,1.0723428964614867,43.754756164550784,856.0121704101563,4.203895392974451e-45,219.7971343994141,2.6857492446899416,2.901438021659851,2.371146035194397,23.405455589294437,20.09157333374024,1727.9862565994265,450.2900389343501,765.0182112068869,369.2562260546023,8.876233643930027,143.07433779239653,25.245726823806763,8.279018843919038,3.610808719694615,10.045334696769714,15.40947436094284
5.819772977859055,77.81843911670148,10.226924330554905,4.894403318967671,2.749077236952144,8.343678658133285,2.830718760564923,0.0631528660655021,0.2498732089996337,0.2390371739864349,1.1015003323554993,13.719113159179688,4.203895392974451e-45,14.42840509414673,0.0869888804852962,0.1194495722651481,0.1310885846614837,0.59304358959198,1.3475326776504517,2.086637139320373,5.555048513412475,1.0831149578094483,44.947998046875,847.5673767089844,4.203895392974451e-45,252.0402862548828,2.688202691078186,2.9265271186828614,2.4847391843795776,22.79972610473633,19.77025489807129,1727.091214323044,455.5450330466032,752.3846330696717,355.14876905577256,8.858953197021037,143.68469494581225,25.21794105768204,8.28454617485404,3.61724471449852,10.032280212640762,15.376674616336825
5.822118745774105,73.77154162600637,10.328341050632298,4.999391145101981,2.7516029896680267,8.365030296760233,2.9409260651096703,0.0648338213562965,0.2584014981985092,0.2406686127185821,1.0989816188812256,12.889686965942383,4.203895392974451e-45,15.536163425445556,0.0800094068050384,0.1143653489649295,0.1336428374052047,0.5841106653213501,1.3031055927276611,2.1424478769302366,5.742318105697632,1.1003661274909973,44.57154808044434,761.7805358886719,4.203895392974451e-45,271.96714172363284,2.694280815124512,2.7994160890579223,2.5324756145477294,22.457652282714843,19.80705585479736,1724.2704565525055,436.01685242652894,715.7230320010334,369.7170990126208,8.884367585208384,144.1412651658058,25.277048885822296,8.296205367147923,3.625346791744232,10.054651665687562,15.423727118968964
5.788719590319658,78.80861739590765,10.733063751086592,4.955743285274366,2.7857722009328425,8.347404082239155,2.8020326368510724,0.0647025354206562,0.2511661946773529,0.2539908558130264,1.156659984588623,13.43862476348877,4.203895392974451e-45,15.7214750289917,0.0810319080948829,0.1181195572018623,0.1290483638644218,0.6152398407459259,1.3704651951789857,2.122364354133606,5.585044240951538,1.146219515800476,46.81780090332031,839.6911560058594,4.203895392974451e-45,278.9832824707031,2.697956705093384,2.8781955242156982,2.450604796409607,23.65056915283203,19.94637393951416,1729.2987778186798,446.791737484932,816.3004142214544,330.7961790954694,8.868828615051461,144.76850895881654,25.234876728057863,8.30540162101388,3.625440238416195,10.042497169971464,15.41324850320816
5.864555344621079,77.09529934152961,9.947570011019709,4.949133828253252,2.706611695815809,8.413991491654087,2.850112387724221,0.0632078856229782,0.2450293600559234,0.2572061270475387,1.113333034515381,13.95462999343872,4.203895392974451e-45,14.956801509857176,0.0874819710850715,0.1152884274721145,0.1247923448681831,0.6016896903514862,1.38187997341156,2.083477687835693,5.447082281112671,1.1871274948120116,45.1180908203125,850.8028747558594,4.203895392974451e-45,257.3116027832031,2.686422514915466,2.8168652057647705,2.357988452911377,23.13306884765625,20.34812564849853,1725.5477093219756,468.84215304255486,770.0001105735079,362.58794740526935,8.932751770137111,144.87283499240874,25.421453952789307,8.326910229027272,3.634243731200695,10.11446499824524,15.497820180654523
5.748320820325034,72.53667002655565,9.002500217035413,4.856376884493511,2.72439466403448,8.223586473357136,2.743964955583215,0.061093446239829,0.2589345872402191,0.2396100029349327,1.0258406400680542,12.582401943206786,4.203895392974451e-45,13.674921798706055,0.0827908523380756,0.1138826444745063,0.1312201753258705,0.6195064604282379,1.3364081978797913,2.031824994087219,5.756386995315552,1.055096673965454,42.15210075378418,738.91982421875,4.203895392974451e-45,229.4514587402344,2.684496092796325,2.793699336051941,2.489425539970398,23.818892669677734,19.239931488037108,1724.887420320511,439.08384740054606,730.7666163201444,382.73526826677846,8.708246215686085,140.46039196252823,24.819414174556734,8.117524136602878,3.5636671125888824,9.883666223287582,15.076308554410934
5.767426320139964,74.24482332579791,9.676625900901854,4.979426419100491,2.7204775346413954,8.34569842315359,2.838005356118083,0.0650182791054248,0.270367681980133,0.2415534287691116,1.033836019039154,13.337176513671874,4.203895392974451e-45,15.038196563720703,0.0792799554765224,0.1188291981816291,0.1235190086066722,0.6109536647796631,1.3364443182945251,2.1281000137329102,6.0116008758544925,1.052404534816742,42.72899322509765,789.8312866210938,4.203895392974451e-45,257.79131774902345,2.7062947034835814,2.9111284255981444,2.3385692119598387,23.49093170166016,19.652375602722167,1728.5550342559814,435.72176632881167,744.4179154436104,377.9990140325856,8.8537546765976,142.47147192955018,25.19942989349365,8.284392995759845,3.608991281688213,10.028447306156158,15.340195053815842
5.779231215226536,75.05192703064532,10.876415604166686,4.953946325392463,2.7704800883977443,8.331203778316922,2.831924460083246,0.0644781477749347,0.2479954078793525,0.2324792116880417,1.0682791352272034,12.571117973327636,4.203895392974451e-45,15.574545097351074,0.0790550246834755,0.1202552817761898,0.1260647393763065,0.589875340461731,1.3363460540771483,2.119156765937805,5.512736511230469,1.0316455245018006,44.11132736206055,749.9377746582031,4.203895392974451e-45,277.62401428222654,2.701889538764953,2.933670353889465,2.3930773735046387,22.679535484313966,19.44529628753662,1726.4830525398254,421.584110468626,718.4096166574396,375.7018250843743,8.842863118178503,143.1451225757599,25.17018743753433,8.28973796889186,3.614333081245422,10.01330832839012,15.313905346393586
5.754200176206337,78.2567201828584,9.731550874561073,4.876987540349364,2.6986289075459355,8.347336438569618,2.7353035451844336,0.0677575379610061,0.2699140965938568,0.2374185785651207,1.1651291370391843,13.264070892333985,4.203895392974451e-45,14.61535177230835,0.087123479694128,0.1163301795721054,0.1232407517731189,0.6303969144821167,1.4020384311676026,2.2172387838363647,5.999718952178955,1.0941682934761048,47.392608642578125,822.3710632324219,4.203895392974451e-45,251.0873275756836,2.67738676071167,2.83522744178772,2.3303754806518557,24.23423252105713,20.00932102203369,1727.2982871055603,468.1717606931925,789.531872814335,359.29160010400227,8.870361472175864,145.05044244527818,25.220516192913056,8.273806194216013,3.6078139141201975,10.040099596977234,15.41129264831543
5.810764529084975,73.43103848583996,10.471211911179124,4.895881187840132,2.7836473198840395,8.359598486028153,2.9145327107980847,0.063157719373703,0.2628357023000717,0.2474346622824668,1.120454490184784,13.42766456604004,4.203895392974451e-45,15.075462055206298,0.0888075575232505,0.1115904167294502,0.1307702973484993,0.6380267202854156,1.3156736850738526,2.0809473514556887,5.844233179092408,1.0752326130867005,45.3748104095459,791.5558166503906,4.203895392974451e-45,265.3096008300781,2.672130870819092,2.7324053287506103,2.483040285110474,24.532096290588377,19.935472106933595,1726.033577156067,427.1235782682896,780.515862904489,354.1503994418075,8.862218449646026,144.29100835323334,25.225814008712767,8.243510805815458,3.6241628184914583,10.044619315862656,15.39919984936714
5.800100238355458,73.46595647372305,9.33599251769483,4.923448984633433,2.7115344886900856,8.342518463454326,2.8418360371142626,0.0652272909879684,0.2521042704582214,0.2389070227742195,1.069370186328888,13.129910850524904,4.203895392974451e-45,13.95400915145874,0.0850676760077476,0.1123309560120105,0.1281418994069099,0.6250875055789947,1.3571600675582889,2.1545435428619384,5.602877855300903,1.0898913502693175,43.509822082519534,774.8415588378906,4.203895392974451e-45,236.1112030029297,2.6771786212921143,2.759641718864441,2.424436616897583,24.03040428161621,20.198172950744627,1726.82745347023,436.6816166758537,778.6644412156195,376.10121436927,8.85950815838587,143.144905769825,25.20936341285705,8.239337471872568,3.6092875391244887,10.033621269464494,15.395866054296494
5.793161600794474,76.18902556225657,10.512831356748938,4.925117648171726,2.7281425155553736,8.350511655671653,2.7757356341928245,0.0640076950192451,0.2589843392372131,0.2438296630978584,1.0684504151344298,12.680594539642334,4.203895392974451e-45,15.118012428283691,0.084459039568901,0.1180924996733665,0.1301732525229454,0.6257488548755645,1.3821142673492433,2.0984822034835817,5.756741762161255,1.1151298403739929,43.84367561340332,767.4746520996093,4.203895392974451e-45,266.29820861816404,2.696103024482727,2.8815755605697637,2.464499092102051,24.0552770614624,19.90315799713135,1725.6903513431548,437.6767828464508,739.1728252198548,372.8554626234807,8.866454729659017,143.33852808475496,25.23710290193558,8.289807692170143,3.615875126421452,10.04451538324356,15.3953470826149
5.821508719932899,78.3834253391251,10.174794488213957,4.911095889774151,2.71617067156476,8.340999091366758,2.798522610217333,0.0618597097694873,0.2538690268993377,0.2364873498678207,1.0684948921203614,13.509525299072266,4.203895392974451e-45,14.993119430541991,0.0849245481193065,0.1122153252363205,0.1201341420412063,0.6302786469459534,1.361102294921875,2.0418625354766844,5.643119668960571,1.046307373046875,43.931948852539065,838.8779052734375,4.203895392974451e-45,261.8231719970703,2.6741517305374147,2.7517574071884154,2.2740944385528565,24.228715896606445,19.975000190734864,1728.007797050476,479.2220187485218,830.5993703055195,342.8600696164882,8.852970459552306,143.0131398439407,25.21086605787277,8.23515937998891,3.609229128062725,10.034706419706344,15.380571675300596
5.760599335829738,74.70066343639046,9.708742026798427,4.9859126654162536,2.7417370680486783,8.36295515202455,2.8959184227511288,0.0679066717624664,0.2679024100303649,0.2399959474802017,1.147311007976532,12.860652542114256,4.203895392974451e-45,14.393194770812988,0.0808798998594284,0.1159051865339279,0.1243810072541236,0.6045317888259888,1.330333137512207,2.225433349609375,5.953734970092773,1.056509518623352,46.05717735290527,772.8262023925781,4.203895392974451e-45,246.89836578369145,2.693655776977539,2.847819566726685,2.3568878173828125,23.245212364196775,20.07133617401123,1728.6770167827606,437.2091069400311,771.2116180216893,358.7730141150067,8.878516608622158,144.65453552007676,25.243534529209136,8.294750744104386,3.618274466693401,10.046356785297396,15.426097482442856
5.777989104306926,74.58656178731471,10.072826652973893,4.960278085060418,2.677246250677854,8.352848315705705,2.924932499602437,0.0659837894141674,0.2516079574823379,0.2356319412589073,1.1231008768081665,13.608688259124756,4.203895392974451e-45,14.128417205810546,0.0828101322054863,0.1177066139876842,0.1288273215293884,0.6160906910896301,1.3128939032554627,2.1627857208251955,5.594789266586304,1.0444882750511169,45.798791122436526,810.1002502441406,4.203895392974451e-45,245.4816421508789,2.698061466217041,2.875984740257264,2.432325267791748,23.68387012481689,19.93258285522461,1727.9334018707275,425.7465670377016,743.4701598496176,376.4578429563204,8.875517008781753,144.5492086648941,25.247455632686616,8.30544456616044,3.608196493983269,10.047660434246064,15.41679031252861
5.805105090397535,75.09673435427248,10.510622099414467,4.949362554377876,2.7802978806663305,8.342634026147062,2.842585811764002,0.0625240921974182,0.2607344776391983,0.2405536249279976,1.0623185515403748,12.923966217041016,4.203895392974451e-45,15.638713836669922,0.0806987926363945,0.1247329495847225,0.125572557002306,0.6209095001220704,1.3360695600509644,2.0560406684875487,5.7958375930786135,1.0912696957588195,43.82715911865235,770.8959167480468,4.203895392974451e-45,275.631478881836,2.7137667417526243,3.037484693527221,2.384577918052673,23.87100105285645,19.616691970825197,1725.386104440689,419.1430963218212,746.2021471245214,369.25466110340784,8.851675717443868,143.31197105646137,25.20319710969925,8.332199761271477,3.6200958251953126,10.03100832104683,15.351463758945464
5.679827537880925,72.69017499331385,10.494888502173126,4.884059811843327,2.7014577713795007,8.211268144994573,2.832709226757288,0.0658464923501014,0.258611199259758,0.2513376057147979,1.0222808837890625,12.582549476623536,4.203895392974451e-45,15.121972560882568,0.0798854738473892,0.1104292668402195,0.1224075801670551,0.5922108888626099,1.292080330848694,2.167284536361694,5.750478029251099,1.1474819660186768,42.08664207458496,740.2719421386719,4.203895392974451e-45,267.6149444580078,2.68042528629303,2.7098929405212404,2.320368456840515,22.76917266845703,19.091684341430664,1726.4288828849792,438.4005133092404,749.9047320328652,367.1841673643794,8.708208037836448,140.2112955927849,24.7961988568306,8.093349121510983,3.555654463171959,9.869499373435977,15.046232259273529
5.834210196691766,76.79940103329719,10.574933947622776,4.948057552555111,2.7315392582531786,8.345110071893941,2.822075976803899,0.0619910430163145,0.2517948538064957,0.2366504237055778,1.120687437057495,12.984642124176023,4.203895392974451e-45,15.328689193725586,0.0805478036403656,0.1237643972039222,0.127457594871521,0.6056173145771027,1.3475685119628906,2.051135754585266,5.598087930679322,1.050276517868042,45.67817840576172,792.5674743652344,4.203895392974451e-45,270.59498901367186,2.709956240653992,3.006803822517395,2.4138784646987914,23.28155860900879,19.537748908996583,1726.9714748382569,441.392780610919,788.0635585407726,350.32259400694164,8.860531295290276,144.25025075674057,25.22680802345276,8.33522272258997,3.6148319393396378,10.037634015083311,15.372843760252
