NPP_pft0,NPP_pft1,NPP_pft2,NPP_pft3,NPP_pft4,VEGNSTR_pft0_Leaf,VEGNSTR_pft0_Stem,VEGNSTR_pft0_Root,VEGNSTR_pft1_Leaf,VEGNSTR_pft1_Stem,VEGNSTR_pft1_Root,VEGNSTR_pft2_Leaf,VEGNSTR_pft2_Stem,VEGNSTR_pft2_Root,VEGNSTR_pft3_Leaf,VEGNSTR_pft3_Root,VEGNSTR_pft4_Leaf,VEGC_pft0_Leaf,VEGC_pft0_Stem,VEGC_pft0_Root,VEGC_pft1_Leaf,VEGC_pft1_Stem,VEGC_pft1_Root,VEGC_pft2_Leaf,VEGC_pft2_Stem,VEGC_pft2_Root,VEGC_pft3_Leaf,VEGC_pft3_Root,VEGC_pft4_Leaf,SHLWC,DEEPC,MINEC,AVLN,INGPP_pft0,INGPP_pft1,INGPP_pft2,INGPP_pft3,INGPP_pft4
54.40899421852082,87.2537239191588,23.0679300610238,39.50129949217662,82.34653711915016,2.0152424454689024,2.8787266492843626,2.800590991973877,1.6716346263885498,3.4393659114837645,10.412184143066408,0.961510455608368,0.0484435494989156,0.0482185591012239,0.4844065725803375,1.8888945698738095,4.4314014434814455,50.897560119628906,116.95719680786132,117.77995986938475,47.61088027954101,32.812509536743164,121.20731506347656,17.01457271575928,1.9905227541923525,1.7990022778511048,7.333248615264893,176.90178833007812,240.46890563964843,4355.847019958496,6126.354648697376,12109.562801829166,1033.4324721109326,112.57160277999938,153.64574340716936,44.71794665688649,53.61007241010666,164.78220030665398
58.028250633477,89.62695050665643,22.889246511893,38.2551816187799,85.39182361960411,2.2366188049316404,0.283862692117691,0.1571051776409149,1.675012040138245,2.202808403968811,5.677127408981323,0.8925440013408661,0.047857841849327,0.0493068501353263,0.4525161802768707,0.6139828264713287,4.864590167999268,55.52386512756348,5.59495964050293,6.04610538482666,47.79810218811035,4.263567161560059,34.897504806518555,15.98380241394043,1.882340431213379,1.8038066267967223,6.830764245986939,55.06473617553711,266.48272705078125,4371.37984161377,6206.57718731314,12226.738694185764,1142.680901448967,113.24212940288707,151.54493255601264,43.47742384392768,51.28398042805493,166.3985257036984
57.28075696544256,88.94991198313656,22.60967131025391,38.55668610143475,86.6618207037449,2.297682857513428,0.4017736881971359,0.2207218125462532,1.659860873222351,2.186972808837891,5.711595678329468,0.9348232567310332,0.0476170286536216,0.0485403049737215,0.4026944488286972,1.2006832122802735,4.592047452926636,56.98040199279785,6.565767431259156,7.556683349609375,47.30825920104981,11.559939002990722,26.418055152893068,16.55686149597168,1.9700626015663147,1.826217305660248,6.119804096221924,108.44726181030272,253.90904083251957,4540.348635864258,6407.657361760736,12139.348312618213,1189.3893898934184,112.95081789335237,150.8020721017383,43.72238460555673,51.35025304816664,164.8296781182289
50.92203490100801,87.32445165864192,22.492926635415643,39.30714020892047,83.96740070283413,2.088468813896179,2.9642778873443603,1.8313935041427607,1.5147794961929322,2.400235652923584,6.375305080413819,0.9017419040203094,0.0479565199464559,0.0482603527605533,0.4596300512552261,1.814366102218628,4.882989978790283,52.049102783203125,55.67452507019043,58.07862586975098,43.67185859680176,8.340065002441406,38.93621101379394,16.0669885635376,2.160178899765014,1.6742220401763916,6.942302083969116,151.66948547363282,264.8548828125,4330.790385437012,6106.661434006691,12315.375315516814,998.737801959284,104.32213022764772,146.03670880752617,43.11146734347567,53.46200920790434,168.00977693125606
50.58995848624036,86.83895187296439,22.15660591828928,38.360439650155605,90.2509808689356,2.0382867813110352,3.390425705909729,2.259829950332642,1.5327309250831604,2.513835048675537,6.991592788696289,0.9620272099971772,0.0508685361593961,0.0492319777607917,0.4645439714193344,1.6243480443954468,4.764462947845459,50.97730865478516,100.7916534423828,69.77568969726562,43.972893142700194,10.978991985321043,42.82076454162598,16.90093994140625,2.3298432350158693,1.691201376914978,7.019164800643921,149.45464935302735,265.3090454101563,4340.102444458008,6177.24815120697,12273.955365704558,1201.4991145109293,104.55655033467336,146.26020755614155,43.49899246226996,51.92169367931783,168.43138077035547
58.51120295896544,89.8588010456413,22.600194192980418,38.58920572649222,87.6641549795866,2.1619821786880493,0.2520149022340774,0.1510515868663788,1.614775538444519,2.123783493041992,5.260883569717407,0.9215913355350496,0.0487558919936418,0.0492855228483676,0.4134129613637924,0.885919064283371,4.898466777801514,54.218781280517575,5.104772901535034,5.250285291671753,46.31875495910644,7.312332105636597,25.86864318847656,16.354278564453125,1.941524076461792,1.7492913842201232,6.36715178489685,77.24323196411133,270.5748687744141,4472.51856842041,6353.28321877718,12249.07203108687,1216.6035349784302,112.56401693066582,150.52111770263872,43.54350073905662,51.22985629066825,167.08277390897274
57.73209105359274,89.9084244660451,22.280290983608573,38.45906571068336,84.81870620250702,2.2719202280044555,0.3640826135873795,0.1886390462517738,1.6085849046707152,2.079220557212829,5.185487699508667,0.978637742996216,0.0484188236296176,0.0512386679649353,0.4018447786569595,1.2597031116485595,4.7464244842529295,56.72905883789063,8.757946491241455,6.609941530227661,46.12827644348145,5.661908960342407,31.57034721374512,17.133878326416017,2.047961020469665,1.6900756716728211,6.061846160888672,115.55773010253908,259.8988372802734,4536.741470336914,6415.590341860056,12212.457120192425,1149.2577060665876,112.87002632860094,150.526149275247,43.90813492070883,51.262430146709086,165.51181666254996
58.91410351849627,89.49460923629813,22.594386637563,39.05731025661808,77.90978575646878,2.180994415283203,0.3075946152210235,0.1797321423888206,1.7002191185951232,2.4499850273132324,6.7056573867797855,0.986306232213974,0.049360118061304,0.0504538506269455,0.4162029772996902,1.0455945968627929,4.298376131057739,54.76666831970215,7.634857654571533,6.969291687011719,48.67715911865234,12.263665390014648,37.00723495483398,17.314299011230467,2.03064157962799,1.9558184027671812,6.410071229934692,94.23881607055664,229.62442779541016,4489.927056884766,6302.462457317114,12129.657175028138,1085.8355493858865,113.29520247168838,152.1485304936301,44.39186196727678,51.80080814175308,162.30228671133517
57.97672559730709,92.56734535578872,22.59767000455177,38.510737453540784,77.2185521274805,2.3241454362869263,0.5375805020332336,0.2317789316177368,1.5439768195152284,1.8852105736732483,4.5344162940979,0.9790295779705048,0.0516326870769262,0.0481430757790803,0.432632115483284,1.231591880321503,4.403502511978149,58.07320938110352,7.552555894851684,6.548180866241455,45.03306999206543,6.852330160140991,25.35646457672119,17.186340141296387,2.426897478103638,1.6066910743713378,6.527601909637451,108.85478591918944,234.30993041992187,4436.258935546875,6274.894710570574,12319.455937417782,983.3424349230656,113.88535284148529,151.58130766898392,44.33217559987679,51.701491366326806,162.4259707659483
58.49432503917488,90.28192220912317,22.428760288702325,38.40713712277356,84.8101346641779,2.2117899894714355,0.2661389410495758,0.156405784189701,1.595379543304443,2.052699875831604,5.127440357208252,0.9575224637985228,0.0487922370433807,0.0492953993380069,0.4242551147937775,0.8636824011802673,4.830821466445923,55.70259056091309,5.785471391677857,5.844643545150757,45.85553741455078,6.634005069732666,31.403163146972656,16.83458080291748,2.076495862007141,1.8584803223609925,6.404108381271362,78.32502365112305,264.1472137451172,4474.473738098144,6378.992646980286,12317.202226211131,1043.946923920966,112.7994934805669,150.57369576483035,43.8353346131742,51.279427864030005,166.08102571219206
